transaction_id,user_id,timestamp,amount,merchant_id,device_id,city,hour,device_change,geo_change,fraud_flag
267,user_1154,2025-07-30 11:56:00,1735.0003108377264,merchant_50,device_1253,Delhi,11,0,0,0
268,user_481,2025-08-30 02:02:00,6373.027182506485,merchant_408,device_1793,Pune,2,0,0,0
269,user_1139,2025-03-12 18:55:00,664.4261125066205,merchant_202,device_1623,Delhi,18,0,0,0
270,user_535,2025-04-21 13:58:00,139.86573695593844,merchant_346,device_213,Pune,13,0,0,0
271,user_1218,2025-12-11 10:53:00,3859.864809385498,merchant_65,device_892,Delhi,10,0,0,0
272,user_1494,2025-01-15 08:24:00,222.55820393002546,merchant_333,device_2930,Bangalore,8,0,0,0
273,user_1026,2025-12-12 09:25:00,382.32859747620614,merchant_7,device_1327,Kolkata,9,0,0,0
274,user_658,2025-04-23 20:12:00,1776.7936767401634,merchant_197,device_1622,Hyderabad,20,0,0,0
275,user_1126,2025-05-20 01:14:00,3916.2485070573375,merchant_407,device_553,Hyderabad,1,0,0,0
276,user_525,2025-02-23 07:55:00,2797.063533943494,merchant_409,device_1855,Chennai,7,0,0,0
277,user_1129,2025-11-03 17:18:00,1292.4350537637533,merchant_407,device_688,Pune,17,0,1,0
278,user_1474,2025-01-11 23:03:00,1027.4176191995223,merchant_245,device_1786,Delhi,23,0,0,0
279,user_519,2025-08-01 16:36:00,254.66707588954202,merchant_82,device_778,Chennai,16,0,0,0
280,user_1841,2025-10-28 18:12:00,2936.8237712078967,merchant_464,device_2701,Chennai,18,0,0,0
281,user_486,2025-11-25 10:32:00,762.9308722386479,merchant_294,device_2111,Chennai,10,0,0,0
282,user_1897,2025-02-17 12:42:00,2492.0041691030933,merchant_144,device_624,Mumbai,12,0,0,0
283,user_810,2025-04-22 13:26:00,443.2376145172453,merchant_0,device_1214,Kolkata,13,0,0,0
284,user_260,2025-08-22 17:39:00,879.6677802539115,merchant_1,device_2914,Bangalore,17,0,0,0
285,user_1284,2025-08-08 10:26:00,321.2355713354919,merchant_156,device_1731,Pune,10,0,0,0
286,user_1366,2025-08-16 09:01:00,2028.6267923032497,merchant_59,device_884,Mumbai,9,0,0,0
287,user_1244,2025-03-24 10:56:00,2319.2114052778916,merchant_281,device_1273,Bangalore,10,0,0,0
288,user_1557,2025-02-08 22:16:00,349.7355700991438,merchant_159,device_1022,Chennai,22,1,0,0
289,user_1171,2025-06-05 02:31:00,1011.1675748543398,merchant_316,device_1514,Chennai,2,0,0,0
290,user_242,2025-11-06 22:23:00,4442.866879385709,merchant_314,device_994,Bangalore,22,1,0,0
291,user_265,2025-04-08 22:40:00,2613.109658266874,merchant_114,device_379,Kolkata,22,0,0,0
292,user_725,2025-08-25 06:39:00,2368.966372122813,merchant_321,device_2787,Mumbai,6,0,0,0
293,user_1103,2025-09-24 21:16:00,2053.7267638842523,merchant_305,device_1276,Pune,21,0,0,0
294,user_1587,2025-09-26 04:10:00,479.6061557487796,merchant_47,device_1137,Chennai,4,0,0,0
295,user_1977,2025-12-09 09:25:00,316.6963183263045,merchant_299,device_1161,Kolkata,9,0,0,0
296,user_699,2025-10-06 04:37:00,3345.2346174029594,merchant_288,device_1569,Chennai,4,0,0,0
297,user_1588,2025-06-13 15:48:00,5186.867091262586,merchant_100,device_1962,Kolkata,15,0,0,0
298,user_928,2025-03-02 09:02:00,531.55415042611,merchant_431,device_317,Kolkata,9,0,0,0
299,user_999,2025-09-08 05:43:00,590.5632409074692,merchant_206,device_2106,Mumbai,5,0,0,0
300,user_1751,2025-01-18 03:28:00,182.6238732172431,merchant_397,device_318,Delhi,3,0,0,0
301,user_769,2025-02-15 02:53:00,1239.1339083049438,merchant_488,device_1917,Delhi,2,0,0,0
302,user_703,2025-05-19 03:44:00,1640.4809529022207,merchant_268,device_2592,Hyderabad,3,0,1,0
303,user_221,2025-05-28 16:56:00,4973.606179098202,merchant_267,device_1395,Chennai,16,0,1,0
304,user_319,2025-10-22 11:46:00,376.97491067772296,merchant_57,device_2443,Pune,11,0,0,0
305,user_139,2025-06-12 20:08:00,606.7833718186586,merchant_8,device_920,Pune,20,0,0,0
306,user_1618,2025-06-24 14:01:00,244.1610243439861,merchant_459,device_2514,Delhi,14,0,0,0
307,user_1762,2025-05-28 19:45:00,1288.0937677236802,merchant_15,device_2561,Chennai,19,0,0,0
308,user_978,2025-06-18 16:26:00,199.90818234878282,merchant_465,device_195,Chennai,16,0,0,0
309,user_745,2025-06-11 04:05:00,2854.2401468880794,merchant_137,device_1263,Mumbai,4,0,0,0
310,user_853,2025-05-09 13:12:00,52.960450355746325,merchant_294,device_510,Delhi,13,0,0,0
311,user_1564,2025-03-09 22:48:00,772.4823788845325,merchant_232,device_661,Chennai,22,0,0,0
312,user_1518,2025-04-04 05:06:00,101.81868019208929,merchant_425,device_905,Kolkata,5,0,0,0
313,user_1588,2025-10-23 13:47:00,5968.862383840232,merchant_41,device_610,Kolkata,13,1,0,0
314,user_21,2025-04-17 23:32:00,4517.869078036542,merchant_229,device_1001,Pune,23,0,0,0
315,user_1574,2025-01-07 02:14:00,4704.116775854085,merchant_155,device_709,Hyderabad,2,0,0,0
316,user_1495,2025-11-21 22:13:00,676.0940082117586,merchant_221,device_1457,Mumbai,22,0,0,0
317,user_25,2025-08-07 20:48:00,1731.4719714859384,merchant_306,device_2865,Hyderabad,20,0,0,0
318,user_1316,2025-03-23 23:29:00,1969.181983648673,merchant_229,device_456,Pune,23,0,0,0
319,user_1506,2025-11-11 02:22:00,2146.9001789423914,merchant_180,device_2514,Chennai,2,0,0,0
320,user_1772,2025-03-18 04:07:00,1162.675011469022,merchant_214,device_1426,Hyderabad,4,0,0,0
321,user_1143,2025-08-06 08:45:00,662.9161932578104,merchant_203,device_128,Chennai,8,0,0,0
322,user_704,2025-05-26 08:34:00,37.33614286666091,merchant_466,device_1196,Hyderabad,8,0,0,0
323,user_37,2025-08-08 06:45:00,973.3393692667687,merchant_101,device_1931,Kolkata,6,0,0,0
324,user_640,2025-12-01 22:22:00,4180.515882800453,merchant_67,device_1959,Delhi,22,0,0,0
325,user_971,2025-01-04 15:06:00,507.6652842670183,merchant_183,device_1435,Hyderabad,15,0,0,0
326,user_874,2025-11-22 07:41:00,1113.0741846545816,merchant_486,device_2526,Bangalore,7,0,1,0
327,user_1345,2025-09-21 04:07:00,30.97102876003426,merchant_435,device_651,Hyderabad,4,0,0,0
328,user_586,2025-04-17 10:36:00,2133.3421919876455,merchant_50,device_2628,Kolkata,10,0,0,0
329,user_440,2025-03-16 16:26:00,3326.218635875866,merchant_493,device_815,Kolkata,16,0,0,0
330,user_94,2025-11-29 18:14:00,5356.514219363343,merchant_290,device_707,Pune,18,0,0,0
331,user_541,2025-10-18 15:11:00,289.41161909273535,merchant_393,device_723,Chennai,15,0,0,0
332,user_719,2025-07-19 01:51:00,2944.3081867286,merchant_250,device_243,Hyderabad,1,0,0,0
333,user_1185,2025-04-17 23:16:00,943.064352809651,merchant_349,device_1231,Chennai,23,0,0,0
334,user_1263,2025-04-06 15:19:00,4335.545974764278,merchant_55,device_267,Kolkata,15,1,0,0
335,user_1444,2025-05-26 16:27:00,4137.105386380963,merchant_225,device_376,Bangalore,16,0,1,0
336,user_1281,2025-04-11 13:14:00,399.6253872658287,merchant_427,device_368,Pune,13,0,0,0
337,user_614,2025-09-02 06:43:00,2627.7748816376793,merchant_34,device_1450,Kolkata,6,0,0,0
338,user_401,2025-09-25 23:06:00,868.8060393315899,merchant_449,device_2349,Chennai,23,0,0,0
339,user_929,2025-08-22 10:43:00,179.98312390314277,merchant_249,device_1568,Mumbai,10,0,1,0
340,user_839,2025-11-28 18:52:00,357.81815361867814,merchant_435,device_268,Chennai,18,0,0,0
341,user_1732,2025-09-02 20:18:00,5562.324971198577,merchant_118,device_398,Mumbai,20,1,0,0
342,user_626,2025-05-06 08:06:00,1366.6463600237096,merchant_235,device_332,Pune,8,0,0,0
343,user_356,2025-04-06 20:41:00,2378.797294620286,merchant_148,device_671,Hyderabad,20,0,0,0
344,user_1807,2025-02-23 11:48:00,1153.5651180742434,merchant_392,device_2995,Kolkata,11,1,0,0
345,user_1157,2025-02-11 03:51:00,3783.5817215470083,merchant_411,device_800,Hyderabad,3,0,0,0
346,user_1814,2025-05-29 05:34:00,718.9778101847061,merchant_144,device_740,Bangalore,5,1,0,0
347,user_1178,2025-03-22 05:33:00,1132.3947163743428,merchant_19,device_237,Bangalore,5,0,0,0
348,user_877,2025-04-30 08:33:00,1103.9733485153772,merchant_50,device_885,Pune,8,0,0,0
349,user_370,2025-11-24 13:38:00,2090.9743992179474,merchant_102,device_2833,Hyderabad,13,0,0,0
350,user_1672,2025-01-31 05:45:00,8557.622987883615,merchant_338,device_459,Delhi,5,0,0,0
351,user_1050,2025-05-03 06:26:00,622.7207502057036,merchant_132,device_587,Bangalore,6,0,0,0
352,user_1883,2025-03-11 16:02:00,3050.88327867864,merchant_290,device_1672,Pune,16,0,0,0
353,user_1362,2025-06-10 09:31:00,1643.7491743024402,merchant_251,device_2360,Pune,9,0,0,0
354,user_1830,2025-04-26 06:15:00,390.7234350471119,merchant_117,device_2616,Hyderabad,6,0,0,0
355,user_1630,2025-11-21 13:01:00,51.97348635266601,merchant_485,device_2146,Chennai,13,0,0,0
356,user_1536,2025-10-10 18:27:00,1671.9519698891443,merchant_204,device_926,Bangalore,18,0,0,0
357,user_1497,2025-01-02 20:31:00,242.18925032662779,merchant_263,device_1482,Chennai,20,0,0,0
358,user_511,2025-04-28 00:59:00,369.28735946005384,merchant_99,device_2048,Kolkata,0,0,0,0
359,user_606,2025-02-25 16:55:00,89.72180030803702,merchant_61,device_2909,Delhi,16,0,0,0
360,user_83,2025-04-26 03:59:00,3979.7286908924166,merchant_248,device_559,Hyderabad,3,1,0,0
361,user_1505,2025-03-31 07:42:00,3260.1802177793893,merchant_161,device_2106,Hyderabad,7,0,0,0
362,user_177,2025-05-04 09:56:00,784.407600620329,merchant_5,device_2072,Chennai,9,0,0,0
363,user_327,2025-09-12 21:18:00,83.39214753956092,merchant_65,device_2035,Chennai,21,1,0,0
364,user_26,2025-10-30 18:09:00,1752.8249675195414,merchant_234,device_177,Bangalore,18,0,0,0
365,user_626,2025-10-24 16:27:00,2203.462802111579,merchant_397,device_1111,Kolkata,16,0,0,0
366,user_600,2025-11-13 06:11:00,549.732271174089,merchant_293,device_1380,Bangalore,6,1,0,0
367,user_1234,2025-08-18 08:35:00,558.7747583511028,merchant_358,device_2340,Kolkata,8,0,0,0
368,user_133,2025-08-26 19:05:00,536.9872066562292,merchant_338,device_2511,Delhi,19,0,0,0
369,user_457,2025-07-06 17:45:00,1594.4843667088821,merchant_143,device_2966,Pune,17,0,1,0
370,user_1280,2025-05-22 20:07:00,800.6036135725889,merchant_115,device_438,Mumbai,20,0,0,0
371,user_944,2025-02-02 17:46:00,723.9832029262175,merchant_372,device_463,Kolkata,17,0,0,0
372,user_223,2025-04-17 04:52:00,131.270870520563,merchant_120,device_1529,Pune,4,1,0,0
373,user_1962,2025-11-18 17:35:00,1956.38287932805,merchant_190,device_418,Bangalore,17,1,0,0
374,user_1279,2025-06-02 14:16:00,1857.7049081856228,merchant_348,device_701,Kolkata,14,0,0,0
375,user_1022,2025-06-14 19:53:00,2099.555194349523,merchant_414,device_2937,Delhi,19,0,0,0
376,user_58,2025-08-24 03:15:00,7155.667933421009,merchant_140,device_2975,Hyderabad,3,0,0,0
377,user_1758,2025-04-16 04:48:00,1566.7359339302036,merchant_160,device_2574,Hyderabad,4,0,0,0
378,user_1786,2025-07-17 09:53:00,1739.3313139682173,merchant_107,device_249,Kolkata,9,0,0,0
379,user_739,2025-05-03 00:13:00,3739.7024065558876,merchant_235,device_1803,Bangalore,0,0,0,0
380,user_589,2025-07-15 01:23:00,1707.2344491345289,merchant_18,device_723,Bangalore,1,0,0,0
381,user_1935,2025-08-30 20:40:00,2285.328847754856,merchant_131,device_2042,Mumbai,20,0,0,1
382,user_1610,2025-04-19 10:43:00,4852.741270574744,merchant_292,device_2285,Chennai,10,0,0,0
383,user_69,2025-12-08 09:15:00,910.590636373176,merchant_84,device_2823,Kolkata,9,0,0,0
384,user_75,2025-04-18 13:45:00,2943.436111917016,merchant_54,device_1813,Kolkata,13,0,0,0
385,user_473,2025-04-22 01:12:00,2118.979293143626,merchant_74,device_1615,Delhi,1,0,0,0
386,user_900,2025-04-23 07:10:00,146.14543212167555,merchant_360,device_2999,Bangalore,7,0,0,0
387,user_1917,2025-12-08 00:42:00,2451.0323793535895,merchant_348,device_2437,Kolkata,0,0,0,0
388,user_586,2025-02-19 13:58:00,1788.511528783974,merchant_203,device_473,Mumbai,13,0,0,0
389,user_1676,2025-07-07 12:32:00,2283.188196103184,merchant_331,device_2477,Kolkata,12,0,0,1
390,user_891,2025-03-31 01:59:00,205.55236704907787,merchant_239,device_1047,Pune,1,0,0,0
391,user_777,2025-08-17 06:49:00,4007.8257871947753,merchant_188,device_2228,Pune,6,0,0,0
392,user_81,2025-03-13 22:06:00,81.42051242601949,merchant_163,device_218,Chennai,22,0,0,0
393,user_1615,2025-11-05 21:36:00,2229.66260262248,merchant_295,device_126,Pune,21,0,1,0
394,user_1932,2025-01-06 15:03:00,4258.349085353861,merchant_201,device_2044,Hyderabad,15,0,0,0
395,user_1453,2025-09-13 22:53:00,1348.406098213603,merchant_337,device_1979,Delhi,22,0,0,0
396,user_541,2025-02-16 11:19:00,5482.638896408846,merchant_331,device_351,Bangalore,11,0,0,0
397,user_945,2025-08-04 21:38:00,1541.8312778013517,merchant_188,device_2573,Kolkata,21,0,0,0
398,user_1695,2025-04-09 12:06:00,43.79452439201779,merchant_221,device_62,Mumbai,12,0,0,0
399,user_486,2025-07-20 11:00:00,3340.556791924799,merchant_131,device_1335,Mumbai,11,0,0,0
400,user_1809,2025-09-19 13:08:00,329.6015022127057,merchant_269,device_2875,Delhi,13,0,0,0
401,user_561,2025-09-16 01:33:00,1697.8411749454613,merchant_139,device_505,Hyderabad,1,0,0,0
402,user_597,2025-11-19 06:18:00,3313.748586348584,merchant_283,device_1628,Pune,6,0,0,0
403,user_1570,2025-02-05 03:31:00,352.9758518597127,merchant_325,device_1981,Mumbai,3,0,0,0
404,user_1754,2025-10-31 03:56:00,943.7808236511811,merchant_24,device_2715,Pune,3,0,0,0
405,user_586,2025-02-10 01:08:00,2406.149942729713,merchant_189,device_1479,Mumbai,1,0,0,0
406,user_1225,2025-10-24 20:13:00,158.45181957950913,merchant_76,device_1273,Mumbai,20,0,0,1
407,user_1005,2025-09-05 03:23:00,6597.165229085976,merchant_393,device_608,Mumbai,3,0,0,0
408,user_381,2025-05-04 07:23:00,1790.3233575556246,merchant_149,device_2368,Pune,7,0,0,0
409,user_916,2025-06-22 00:43:00,715.4424201580126,merchant_181,device_908,Hyderabad,0,0,0,0
410,user_1580,2025-06-30 10:36:00,2859.878260569899,merchant_456,device_1437,Chennai,10,0,0,0
411,user_1913,2025-03-31 05:44:00,2918.420345168394,merchant_173,device_2267,Hyderabad,5,0,0,0
412,user_1516,2025-09-23 18:26:00,7636.113101962453,merchant_266,device_849,Delhi,18,0,0,0
413,user_1717,2025-03-15 02:25:00,4618.559855145698,merchant_337,device_2934,Mumbai,2,0,0,0
414,user_1015,2025-05-13 05:25:00,1044.3891117657306,merchant_305,device_1616,Kolkata,5,0,0,0
415,user_1774,2025-05-15 05:11:00,1292.7461470343844,merchant_422,device_2990,Chennai,5,0,0,0
416,user_724,2025-11-02 19:49:00,315.93866013868325,merchant_310,device_1847,Mumbai,19,0,0,0
417,user_1174,2025-06-24 23:49:00,1192.4628120643526,merchant_97,device_633,Bangalore,23,0,0,0
418,user_1075,2025-04-06 06:57:00,80.00510697616396,merchant_287,device_396,Bangalore,6,0,0,0
419,user_1345,2025-02-23 08:03:00,1132.2382783225294,merchant_338,device_1932,Delhi,8,0,0,0
420,user_1460,2025-10-07 13:24:00,205.59456567557285,merchant_265,device_2691,Chennai,13,0,0,0
421,user_1321,2025-12-01 13:50:00,1997.5841518393156,merchant_92,device_1024,Kolkata,13,0,0,0
422,user_1342,2025-08-12 16:51:00,2268.6103872795707,merchant_107,device_410,Mumbai,16,0,0,0
423,user_911,2025-08-24 22:55:00,138.42197803246708,merchant_137,device_148,Chennai,22,0,0,0
424,user_386,2025-09-07 00:02:00,152.0359050301323,merchant_414,device_1700,Kolkata,0,0,0,0
425,user_35,2025-06-09 05:29:00,1984.9002233782746,merchant_444,device_2584,Bangalore,5,0,0,0
426,user_508,2025-09-09 16:11:00,4487.770349490579,merchant_446,device_1243,Mumbai,16,0,0,0
427,user_1769,2025-08-21 08:10:00,1696.8943355446731,merchant_498,device_1268,Hyderabad,8,0,0,0
428,user_332,2025-11-21 17:59:00,4638.4642417257255,merchant_365,device_424,Bangalore,17,0,0,0
429,user_585,2025-04-27 09:44:00,1585.3485242135444,merchant_334,device_484,Mumbai,9,0,0,0
430,user_1810,2025-02-08 13:29:00,174.2807847245234,merchant_156,device_221,Hyderabad,13,0,0,0
431,user_1740,2025-01-30 17:49:00,5024.827224176453,merchant_181,device_1674,Bangalore,17,0,0,0
432,user_258,2025-07-03 19:59:00,2754.6898814054575,merchant_222,device_1060,Mumbai,19,0,0,0
433,user_1820,2025-09-04 12:14:00,309.5426778533755,merchant_260,device_2761,Pune,12,0,0,0
434,user_906,2025-07-17 06:28:00,731.9510741730996,merchant_30,device_240,Bangalore,6,0,0,0
435,user_341,2025-07-03 16:24:00,236.90543498559362,merchant_267,device_2582,Delhi,16,0,0,0
436,user_177,2025-11-25 23:21:00,3391.0861724390506,merchant_140,device_88,Bangalore,23,0,0,0
437,user_547,2025-04-07 20:17:00,1292.0892458956544,merchant_276,device_1317,Mumbai,20,0,0,0
438,user_944,2025-01-20 00:19:00,1628.0668189964927,merchant_489,device_1028,Mumbai,0,0,0,0
439,user_878,2025-08-05 07:38:00,2541.3358674393626,merchant_459,device_2214,Delhi,7,0,0,0
440,user_60,2025-06-07 16:59:00,492.8347835681815,merchant_133,device_1472,Bangalore,16,0,0,0
441,user_1333,2025-06-12 04:30:00,331.07662650127895,merchant_302,device_2454,Bangalore,4,0,0,0
442,user_274,2025-07-07 09:44:00,10.0,merchant_87,device_321,Hyderabad,9,0,0,0
443,user_1879,2025-05-30 05:43:00,5914.081291211194,merchant_379,device_1666,Mumbai,5,0,0,1
444,user_391,2025-05-19 19:03:00,2810.0742658047316,merchant_102,device_1220,Kolkata,19,0,1,0
445,user_889,2025-05-31 17:02:00,3434.9219238788255,merchant_1,device_1831,Chennai,17,0,0,0
446,user_1049,2025-08-27 22:13:00,4263.986982190604,merchant_395,device_777,Chennai,22,0,0,0
447,user_1868,2025-05-14 02:14:00,2278.061622043913,merchant_299,device_2482,Kolkata,2,0,0,1
448,user_961,2025-02-02 22:33:00,447.2664980666579,merchant_249,device_2880,Bangalore,22,0,0,0
449,user_1106,2025-03-14 10:43:00,3135.583054585023,merchant_370,device_2632,Mumbai,10,0,0,0
450,user_27,2025-09-27 18:07:00,1289.7919485767382,merchant_19,device_88,Delhi,18,0,0,0
451,user_55,2025-10-28 18:25:00,2755.285464962993,merchant_66,device_358,Mumbai,18,0,0,0
452,user_454,2025-01-23 13:17:00,49.12928520130968,merchant_362,device_490,Bangalore,13,0,1,1
453,user_116,2025-11-01 11:50:00,1022.069742374197,merchant_297,device_936,Mumbai,11,0,0,0
454,user_977,2025-04-25 01:25:00,1177.479541098491,merchant_152,device_914,Chennai,1,0,0,0
455,user_1799,2025-11-01 12:52:00,584.8585055668532,merchant_482,device_835,Hyderabad,12,0,0,0
456,user_1971,2025-04-11 20:47:00,107.1155561735854,merchant_205,device_811,Delhi,20,0,0,0
457,user_1092,2025-01-17 18:59:00,1619.3338083277554,merchant_332,device_2311,Bangalore,18,0,0,0
458,user_1464,2025-05-07 09:11:00,2356.229290113342,merchant_23,device_1683,Mumbai,9,0,0,0
459,user_19,2025-02-27 10:30:00,255.63242279174503,merchant_355,device_2260,Delhi,10,0,0,0
460,user_406,2025-11-17 03:02:00,1503.5465759473184,merchant_447,device_729,Chennai,3,0,0,0
461,user_851,2025-08-17 10:50:00,876.2688798357885,merchant_146,device_2672,Delhi,10,0,1,0
462,user_69,2025-07-29 19:46:00,3679.2165703018713,merchant_457,device_1795,Kolkata,19,1,0,0
463,user_80,2025-10-07 03:24:00,2781.0406697429253,merchant_206,device_1561,Hyderabad,3,0,0,0
464,user_903,2025-02-23 12:00:00,2570.3926168568046,merchant_243,device_733,Pune,12,1,0,0
465,user_474,2025-11-21 11:24:00,4178.282401009293,merchant_407,device_1244,Mumbai,11,0,0,0
466,user_282,2025-05-18 04:46:00,5253.574584913418,merchant_305,device_2512,Kolkata,4,0,0,0
467,user_45,2025-04-26 10:14:00,2427.9723800067845,merchant_176,device_2409,Bangalore,10,0,0,0
468,user_277,2025-05-05 18:59:00,414.34381116939676,merchant_325,device_2533,Hyderabad,18,0,0,0
469,user_1611,2025-05-18 14:50:00,8284.665993092136,merchant_21,device_2073,Hyderabad,14,0,0,0
470,user_724,2025-04-21 10:09:00,2187.650234679933,merchant_179,device_1522,Delhi,10,0,1,0
471,user_88,2025-02-09 19:52:00,292.22693467053944,merchant_44,device_515,Bangalore,19,1,0,1
472,user_1942,2025-05-22 13:54:00,1944.1409033556047,merchant_309,device_139,Delhi,13,0,0,0
473,user_637,2025-01-25 15:57:00,8256.263595967332,merchant_465,device_2686,Chennai,15,0,0,0
474,user_1102,2025-05-31 01:48:00,1126.7595071967273,merchant_163,device_1111,Chennai,1,0,0,0
475,user_465,2025-05-08 19:33:00,760.1861987438746,merchant_129,device_369,Kolkata,19,0,0,0
476,user_792,2025-08-27 03:32:00,2152.5294422263137,merchant_122,device_2202,Kolkata,3,0,1,0
477,user_56,2025-01-12 18:27:00,35.22910909297706,merchant_294,device_2926,Kolkata,18,0,0,0
478,user_979,2025-05-11 13:37:00,336.0774389708118,merchant_357,device_1998,Hyderabad,13,0,0,1
479,user_1770,2025-03-17 02:39:00,307.0622049518373,merchant_315,device_1349,Mumbai,2,0,0,0
480,user_749,2025-09-11 19:10:00,1997.9224954842273,merchant_491,device_1470,Mumbai,19,0,1,0
481,user_456,2025-03-07 23:51:00,734.4286377289706,merchant_247,device_693,Hyderabad,23,1,0,0
